cena_m2,powierzchnia,rok_budowy,pietro,pietro_max,winda,balkon,taras,wspolrzedne_szerokosc,wspolrzedne_wysokosc,odleglosc_metro,odleglosc_centrum,agencja,spoldzielcze,remont,wykonczenie
17913.0,48.01,1953.0,2.0,6.0,1,0,0,52.2395579,20.9950314,0.5967395912370813,1.1500370077028037,1,0,0,0
21000.0,39.0,1955.0,4.0,4.0,1,0,0,52.23797,20.97393,0.7621145793733312,2.295083986373884,1,0,0,0
17545.0,44.4,2020.0,0.0,3.0,1,0,1,52.15,21.01,1.566250347609859,9.09085059434392,0,0,0,0
17656.0,32.0,2006.0,5.0,6.0,1,1,0,52.20405,20.94894,3.487112380246627,4.960174755623175,1,0,0,0
11958.0,94.5,2009.0,1.0,3.0,1,0,1,52.21416977872752,21.1509948496628,8.240249748669864,10.06422993132287,0,0,0,0
14872.0,39.0,2023.0,7.0,7.0,1,1,0,52.20441,20.88059,4.6031741221553375,9.07035517973117,1,0,0,1
12698.0,63.0,1988.0,3.0,3.0,0,0,0,52.13323,21.03252,1.758988719705519,11.099304837272102,1,0,0,1
13517.0,78.7,2005.0,2.0,5.0,1,1,0,52.17504238438604,21.021560350292948,0.6108198103336201,6.390293538678646,1,0,0,0
22500.0,44.0,1948.0,2.0,5.0,1,0,0,52.2131933,21.0197658,0.6573869553892595,2.26203877348069,1,0,0,0
17442.0,77.4,1999.0,1.0,4.0,0,1,0,52.1306641,21.0778148,0.9684818414760192,12.256010200512597,1,1,0,0
21197.0,66.0,2012.0,2.0,7.0,1,1,0,52.22498,20.95288,1.2956126763026357,3.6980817740070298,1,0,0,0
25000.0,107.0,2014.0,4.0,12.0,1,0,1,52.23644,21.02742,0.4301244051651884,1.5470442317209854,1,0,0,0
22848.0,105.0,2023.0,2.0,8.0,1,0,0,52.23019,20.96247,0.4626186154896998,2.972877898167145,1,0,0,1
24419.0,43.0,2015.0,5.0,6.0,0,1,0,52.25624063154618,20.979152656249987,0.982020312198418,3.284488274888401,0,0,0,0
42014.0,72.0,2014.0,3.0,6.0,1,1,0,52.22634,21.01286,0.1655484942396332,0.7569687318767997,1,0,0,0
21518.0,83.65,2022.0,2.0,4.0,1,1,0,52.2757433,20.965877415439,0.0952666343278102,5.607177965254152,1,0,0,1
12363.0,54.6,1999.0,5.0,5.0,1,0,0,52.3210652,20.9471764,4.036598004629552,10.711813639163244,0,0,0,0
10422.0,181.35,2000.0,3.0,4.0,1,0,0,52.3032876,20.93153522,2.168332318499847,9.436127846983542,1,0,0,0
26140.0,49.54,2020.0,3.0,6.0,1,1,0,52.1958794,21.0312553,2.021179093862226,4.339539267358409,0,0,0,0
18333.0,60.0,1992.0,0.0,8.0,1,0,0,52.1965,21.03859,2.5156756120120543,4.500254377795083,1,0,0,0
17553.0,47.0,1968.0,3.0,4.0,0,1,0,52.2608094,20.9683115,1.1819781569330017,4.130841683082785,1,1,0,0
12456.0,56.2,1976.0,0.0,12.0,1,0,0,52.1748861,21.0535933,2.3673506360346117,7.10177434352724,0,0,1,0
38892.0,33.4,2016.0,0.0,3.0,1,0,0,52.23595,21.06312,1.8593901924735023,3.91484560516827,1,0,0,0
27475.0,78.8,2022.0,4.0,5.0,1,1,0,52.1681775,21.0030795,0.9133951368928908,7.068513295559637,1,0,0,0
33231.0,179.05,2014.0,3.0,3.0,1,1,1,52.17072,21.05288,2.248995917082685,7.496218185262477,1,0,0,0
26948.0,27.46,2017.0,3.0,5.0,1,1,0,52.25067,21.02921,0.5289876784884481,2.631884468331099,1,0,0,0
22623.0,61.0,2020.0,7.0,7.0,1,1,0,52.2229646,20.9443334,1.8595275995418603,4.314804349207149,1,0,0,0
16600.0,100.0,2022.0,2.0,2.0,1,0,1,52.2065002,20.9246548,3.7619511109144312,6.213685873385983,0,0,0,1
22527.0,55.0,2007.0,2.0,7.0,1,1,0,52.19276,20.98816,1.061478379502508,4.500372264796432,1,0,0,0
15300.0,50.0,2011.0,3.0,6.0,1,1,0,52.24837715,21.07046625,1.9189178588725584,4.761194849151971,1,0,0,0
18579.0,36.6,2014.0,1.0,10.0,1,0,0,52.22471,21.09521,4.357776603955929,6.122418326425445,1,0,0,0
11928.0,52.9,2001.0,5.0,7.0,1,1,0,52.18452,20.86838,6.941908898711749,10.749197764979446,1,0,0,0
20619.0,47.53,2017.0,3.0,3.0,1,1,0,52.15928635473417,21.083650139950542,2.9399123192658263,9.635682127981942,0,0,0,0
19982.0,57.0,2004.0,6.0,30.0,1,1,0,52.23197,20.98809,0.5084900304728532,1.2234530480903631,1,0,0,0
18501.0,62.16,2011.0,0.0,4.0,1,0,0,52.1628165,21.0791257,2.9230155298638154,9.138285746619108,1,0,0,0
19065.0,81.3,2020.0,2.0,5.0,1,1,0,52.2491958,21.077426,2.3994317547568467,5.234096627481541,1,0,0,0
12397.0,60.5,2002.0,0.0,7.0,1,0,0,52.19233164750314,20.900354620623776,5.39368068659525,8.428708373880793,1,0,0,0
16647.0,93.11,2010.0,0.0,1.0,0,0,1,52.1345,21.0107,2.540167637050859,10.815033665353818,1,0,0,0
25224.0,53.48,2012.0,3.0,4.0,1,1,1,52.227988913466056,20.98563758598328,0.4947235610134389,1.4508026117767805,0,0,0,0
11613.0,62.0,1970.0,0.0,10.0,1,0,0,52.29298,21.04988,0.1074074882085232,7.43630133210416,1,0,1,0
26087.0,55.2,2009.0,4.0,17.0,1,1,0,52.24401,20.97795,1.423418931774872,2.3513481041700444,1,0,0,0
24892.0,92.8,2006.0,2.0,5.0,1,1,0,52.2614364,20.9895147,0.3039632948188594,3.4908161196214698,1,0,0,0
15442.0,77.71,1950.0,3.0,3.0,0,0,0,52.24511,21.01664,0.9206473393226244,1.654335787154232,1,0,0,1
14884.0,86.0,2010.0,4.0,4.0,1,1,1,52.3308022,20.945112,5.10870962074761,11.771538908413843,1,0,0,0
16453.0,60.72,1960.0,7.0,7.0,1,0,0,52.243768954975,21.000162363052,0.1269980921833149,1.3984832397243383,1,1,0,1
16136.0,92.9,2009.0,4.0,4.0,1,1,0,52.2106067,21.0585958,3.313478811488744,4.280635480530768,1,0,0,0
17412.0,70.64,1952.0,0.0,8.0,1,0,0,52.2529601,20.99866083,0.8319994630733448,2.414786225514,1,0,1,0
14021.0,235.0,2000.0,0.0,2.0,1,0,0,52.1728265,21.0881131,4.0554893957599125,8.611682332656908,1,0,0,0
20000.0,34.5,1960.0,1.0,3.0,0,0,0,52.21641756225486,20.972909790768423,1.5996912935098555,2.8268269126152834,0,0,0,0
27083.0,24.0,1965.0,2.0,8.0,0,1,0,52.2319502,20.9993135,0.2652513691882044,0.4594922331622902,1,0,0,0
17529.0,68.4,2009.0,5.0,6.0,1,1,0,52.23282764814943,20.93276281166991,0.8680716183683346,4.992578256629969,0,0,0,0
16489.0,74.9,2015.0,0.0,5.0,1,0,0,52.2684991,20.94198824,1.7083022870935347,5.978615780986761,1,0,0,0
20619.0,63.0,2016.0,6.0,8.0,1,1,0,52.2232,20.938849,1.8925955292644487,4.674087393868483,1,0,0,0
13530.0,64.3,2013.0,0.0,4.0,0,1,0,52.343433,21.0518694,5.718700432019919,12.806923731549098,1,0,0,0
20000.0,27.58,1970.0,2.0,9.0,1,1,0,52.23400484,21.06096268,1.906519337507156,3.748275080640983,1,0,1,0
12420.0,56.2,2012.0,3.0,3.0,0,1,0,52.36113,21.03861,7.537263801366565,14.559114935193897,1,0,0,0
17811.0,37.0,2006.0,1.0,5.0,0,1,0,52.25928,20.93925,2.128752224026911,5.484054007103079,1,0,0,0
18571.0,32.2,2007.0,6.0,8.0,1,0,0,52.20213505,20.948257362121,3.5552034614224644,5.130658635534724,1,0,0,0
18001.0,145.88,2000.0,2.0,4.0,1,1,0,52.2076139,20.9558445,2.984009490531769,4.345351370243064,1,0,0,0
13935.0,45.57,2007.0,3.0,3.0,0,1,0,52.3282755,20.9565613,4.922536459641124,11.251976028855996,0,0,0,0
19474.0,38.0,1971.0,4.0,10.0,1,1,0,52.23445,21.06661,2.148554807892189,4.135383745591782,1,0,0,0
14387.0,55.26,1956.0,3.0,3.0,0,1,0,52.24516561876505,20.95621023068849,0.6466573858149187,3.7084831213910583,0,0,0,0
15763.0,38.0,2023.0,1.0,6.0,0,0,0,52.19494,20.90772,5.034126260918562,7.849079626858292,1,0,0,0
18398.0,61.53,2013.0,5.0,11.0,0,1,0,52.19325,21.01496,1.017127947006828,4.320535996247438,1,0,0,0
21528.0,30.1,2007.0,1.0,6.0,1,1,0,52.17497721175906,21.01850756032713,0.4136006647591926,6.366375850306832,0,0,0,0
27214.0,95.54,2013.0,3.0,6.0,1,1,0,52.2232,20.938849,1.8925955292644487,4.674087393868483,0,0,0,0
17000.0,60.0,2021.0,1.0,2.0,1,1,0,52.3281757,21.039501,3.9116829525383374,10.964160159197164,1,0,0,0
16325.0,53.6,2015.0,0.0,3.0,1,1,0,52.1675,20.9937,1.4781350550633543,7.190381075384036,1,0,0,0
11554.0,56.0,1992.0,2.0,3.0,0,0,0,52.2338259,21.2268361,12.55045579201069,15.037788861515546,1,0,0,0
12463.0,58.17,2018.0,1.0,2.0,0,1,0,52.34482481925806,21.04700654857636,5.827665691164258,12.88152458938303,0,0,0,0
18486.0,56.8,2006.0,2.0,5.0,1,1,0,52.2591528,20.9362529,2.109900788449284,5.646774301829678,0,0,0,0
21100.0,90.0,2023.0,1.0,8.0,1,0,1,52.23042,20.96533,0.4147891625682166,2.7769839826613616,1,0,0,1
9828.0,290.0,2004.0,0.0,1.0,0,0,1,52.10821,21.02966,3.4936729635672106,13.827771420190368,1,0,0,0
17108.0,37.41,1968.0,3.0,3.0,0,0,0,52.2443953,20.98203568,1.3432674141185292,2.1588114322931924,1,0,1,0
13262.0,40.34,2010.0,1.0,3.0,0,1,0,52.3157,21.07822,3.258775708471461,10.550505061269352,1,0,0,1
11541.0,64.9,1982.0,8.0,8.0,1,1,0,52.25345640001469,20.924912706451405,1.4621641046214682,6.029980296941625,0,0,0,0
12988.0,84.23,2023.0,5.0,5.0,1,1,0,52.198924343201625,20.881011231460587,5.123798891851154,9.266464153602918,0,0,0,1
19672.0,61.0,2020.0,1.0,6.0,1,0,0,52.2004613,20.9629029,2.6093862203669373,4.552140444290945,1,0,0,1
14484.0,50.0,2016.0,0.0,8.0,1,1,1,52.2712163,20.9196007,2.1591675633959477,7.3430078630442255,1,0,0,0
17900.0,96.72,2019.0,5.0,6.0,1,1,1,52.17366090497196,20.99669337780152,1.0924069973530373,6.487298587924585,0,0,0,0
13629.0,51.36,2007.0,1.0,5.0,1,1,0,52.18764,20.89441,5.989421748978094,9.049242519167606,1,0,0,0
17992.0,42.24,1975.0,1.0,10.0,1,1,0,52.18179,21.01511,0.5581761400013967,5.586189831871876,1,0,0,0
16494.0,48.32,2017.0,0.0,5.0,0,0,0,52.198482,21.0447334,2.8712061765356336,4.5393134930085886,1,0,0,0
14650.0,32.0,1950.0,1.0,2.0,0,1,0,52.25337,21.11296,4.587558564279111,7.666935398079888,1,0,0,1
16108.0,70.15,2022.0,4.0,6.0,1,0,0,52.22087,20.90055,2.346459714949136,7.28638347458149,1,0,0,0
17840.0,37.5,1970.0,10.0,10.0,1,1,0,52.22642053833178,21.038176586030573,1.5732625090054675,2.2660273271235862,0,1,1,0
10904.0,90.7,2016.0,0.0,3.0,1,0,0,52.2166779,21.1415051,7.537098279224822,9.376922614967018,1,0,0,0
29335.0,88.63,2010.0,4.0,4.0,0,0,1,52.23767,21.08966,3.375905106250068,5.732070435068821,1,0,0,0
15996.0,53.7,1980.0,0.0,4.0,0,0,1,52.148948,21.03613,0.396979595557769,9.429478538777223,0,1,0,0
13645.0,40.6,2017.0,1.0,4.0,0,1,0,52.30869437213852,20.98923686837441,3.169490767369756,8.635291052938504,0,0,0,0
15625.0,48.0,1989.0,1.0,4.0,0,1,0,52.24420584816998,21.10650122753905,4.374491820694599,6.979605996629177,0,1,1,0
23247.0,77.0,2021.0,6.0,8.0,1,0,1,52.17679,20.99536,1.1025898104091971,6.151234298327401,1,0,0,0
13926.0,135.0,1999.0,10.0,14.0,1,0,0,52.181899,21.02638,1.2894460398836811,5.710434305541673,1,0,1,0
12046.0,60.6,1960.0,2.0,2.0,0,0,0,52.2701121,21.1759584,7.941416968336997,12.329041970202828,0,0,0,0
18409.0,44.0,2014.0,6.0,9.0,1,1,0,52.291003566485415,20.936245287094103,0.7883192712175058,8.12556931859954,1,0,0,0
17257.0,46.3,1968.0,7.0,12.0,1,1,0,52.231734675149184,20.994599129638665,0.1026315986371774,0.7798470612815551,0,1,0,0
18154.0,96.4,2005.0,1.0,11.0,1,0,1,52.18923,21.00258,0.7230524237564205,4.730591190582973,1,0,0,0
20897.0,77.5,2016.0,2.0,4.0,1,1,1,52.16556,21.07538,2.8741351904574715,8.743424871876552,1,0,0,0
13641.0,59.38,2016.0,1.0,3.0,0,1,0,52.3459,20.94348,6.784101759740985,13.390531663771707,1,0,0,0
13737.0,49.5,1968.0,6.0,10.0,1,1,0,52.1897303,20.9912193,1.1183716685598817,4.7771460603624405,0,0,1,0
15672.0,46.9,1970.0,3.0,10.0,1,1,0,52.2318968,20.9545982,0.7288961424400677,3.5041008540916216,0,0,0,0
5813.0,160.0,2022.0,0.0,2.0,0,1,0,52.2041248,21.1644862,9.576840368092345,11.221115546241956,1,0,0,0
22502.0,37.73,2022.0,2.0,3.0,0,0,0,52.20478,21.06941,4.166916178128434,5.25399797393685,1,0,0,0
21286.0,35.0,1950.0,3.0,4.0,0,1,0,52.2480449,21.005505,0.6115966866080064,1.8156279040005077,1,0,0,0
17453.0,47.5,1970.0,0.0,4.0,0,0,0,52.2619177,20.9590478,1.316108199686114,4.638384653857393,0,1,0,0
13784.0,74.0,2012.0,4.0,8.0,1,1,1,52.186224029656046,20.89627092590332,6.114619072118823,9.03027285238814,0,0,0,0
16882.0,68.0,2023.0,1.0,6.0,1,1,0,52.22749,20.88886,2.266192393306337,7.995287397383288,1,0,0,1
27200.0,25.0,1968.0,9.0,11.0,1,1,0,52.20997,20.96727,2.265139825224668,3.581579373648992,1,0,0,0
18994.0,47.33,2021.0,5.0,7.0,1,1,0,52.18639,21.04704,2.623276068745973,5.762566163908242,1,0,0,0
17179.0,55.3,2008.0,3.0,8.0,1,1,0,52.243815,20.9123535,0.466705973025104,6.520407037113903,0,0,0,0
19971.0,34.05,2010.0,4.0,5.0,1,0,0,52.23751128,20.92567233,0.3402934458339752,5.511401352038802,1,0,0,0
18060.0,47.01,2019.0,0.0,3.0,1,1,1,52.1635812,20.9922671,1.804658091611289,7.634711555588996,0,0,0,0
18782.0,42.54,2018.0,2.0,2.0,1,1,1,52.21058740194147,21.07180730276335,4.207319971123817,5.058314832591572,0,0,0,0
11205.0,83.0,2019.0,3.0,3.0,1,1,0,52.36085910434398,21.03992677141112,7.515744081571242,14.543260653568352,0,0,0,0
16875.0,48.0,1964.0,3.0,3.0,0,1,0,52.26388916043903,20.970645286169425,0.8276724995340007,4.313342140999146,0,1,0,0
13750.0,56.0,2022.0,2.0,2.0,0,1,0,52.32899,21.00768,4.187420020126053,10.81651419685378,1,0,0,0
30968.0,155.0,2010.0,4.0,5.0,1,1,1,52.24073425,21.02568626,0.3503337776124562,1.6711355733342668,1,0,0,0
14700.0,50.0,1971.0,1.0,6.0,1,0,1,52.2325905,21.0778149,2.885673023017729,4.88835828043606,0,0,0,0
17980.0,50.0,2019.0,1.0,3.0,1,1,0,52.19464,21.08816,5.41813291234965,6.94956772307998,1,0,0,0
20642.0,43.6,2021.0,4.0,8.0,1,1,0,52.24856441783985,21.059812830505376,1.201436171899046,4.112087317599934,0,0,0,0
16023.0,47.37,1965.0,2.0,3.0,0,1,0,52.20076,21.03529,2.1836637017632765,3.97740245080542,1,0,0,0
8176.0,148.0,2004.0,1.0,2.0,0,0,1,52.1751017,21.1513759,7.623570275130913,11.735216757916922,1,0,0,0
12958.0,71.0,2002.0,4.0,7.0,0,1,0,52.19512,20.88379,5.426848166879282,9.270811989145312,0,0,0,0
18949.0,39.0,1975.0,4.0,15.0,1,1,0,52.23781879951367,21.001246804321312,0.5109420908192585,0.7529181456298605,0,0,0,0
20903.0,77.5,2017.0,2.0,4.0,1,1,0,52.16522,21.07457,2.807252967887696,8.745666171270498,1,0,0,0
15075.0,63.02,1993.0,1.0,3.0,0,1,0,52.2628541,20.9172185,2.543616802287309,6.968421284430541,1,0,0,0
21859.0,26.03,2020.0,3.0,6.0,1,1,0,52.2543648,21.0815527,2.6857241863544745,5.7242472350606,0,0,0,0
13431.0,51.0,2011.0,0.0,3.0,1,0,1,52.32022,21.03253,2.969578792762851,10.004317028061529,1,0,0,0
16824.0,49.93,2008.0,2.0,4.0,1,1,0,52.2203695,20.8927734,2.660720266747347,7.818077885167659,0,0,0,0
15625.0,80.0,2007.0,7.0,7.0,1,0,0,52.1897496,20.899275,5.689515628534733,8.643406135397006,1,0,0,0
14127.0,63.0,1980.0,1.0,8.0,1,1,0,52.1576755,21.0381759,0.6469049751375546,8.51959270753186,1,1,0,0
17821.0,28.0,1970.0,0.0,9.0,1,0,0,52.1694595,20.9980613,1.113621416730948,6.94443634400014,1,0,0,0
18367.0,49.0,2012.0,1.0,7.0,1,1,0,52.2529582,20.9098586,1.4870526101328498,6.962175123755281,1,0,0,0
18919.0,55.5,2018.0,7.0,14.0,1,1,0,52.221651617729,20.95469888772,1.5443690078166952,3.672404196148941,1,0,0,0
14737.0,47.5,1972.0,3.0,11.0,0,1,0,52.23261,21.0674,2.3242584749408266,4.179285664710279,1,0,0,0
20021.0,38.71,2023.0,5.0,8.0,1,0,0,52.28675,21.00945,1.5206317524086914,6.123439558669874,1,0,0,0
18836.0,29.2,1974.0,10.0,15.0,1,0,0,52.21053020140954,21.048342158197016,2.624483342350872,3.721756844068538,0,0,0,0
17495.0,108.03,2008.0,8.0,9.0,1,1,1,52.2304276,20.9708948,0.578177058257836,2.3985394920294234,1,0,0,0
13614.0,88.0,2001.0,2.0,2.0,0,1,0,52.16947,21.04112,1.4439136381168507,7.322911644650405,1,0,0,0
18462.0,39.0,2017.0,4.0,6.0,1,0,0,52.2241243,20.9705224,0.90964030128296,2.5629312173365304,0,0,0,0
13592.0,63.2,1978.0,7.0,7.0,1,1,0,52.16147885128333,21.03074759046022,0.943294203297584,7.98980785477331,1,1,0,0
14457.0,46.0,1982.0,1.0,6.0,1,1,0,52.2721734,20.9222983,1.9546668295046312,7.262063468371047,0,1,0,0
16814.0,56.5,1960.0,3.0,3.0,0,1,0,52.277435,20.955954,0.5167597601460012,6.121078180280841,0,1,0,0
14628.0,60.5,2001.0,10.0,10.0,1,0,0,52.26768,20.94719,1.4705958183950532,5.6607667844207255,1,0,0,0
17500.0,104.0,2016.0,0.0,4.0,1,0,1,52.16153,21.07037,2.337111382046904,8.951707907985702,1,0,0,0
19979.0,47.4,2022.0,1.0,6.0,1,1,0,52.22809557590854,20.88899519212646,2.218140113441065,7.982358657915464,0,0,0,0
12969.0,64.0,1990.0,0.0,3.0,0,1,0,52.1618115,21.022349,0.8855968164116425,7.852458225870605,1,0,0,0
9441.0,127.0,2015.0,1.0,2.0,0,0,1,52.1426851,21.006432,2.1146800756272284,9.900277409834205,1,0,0,0
25253.0,95.0,1946.0,3.0,5.0,1,0,0,52.21529865,21.02113627,0.7343182265219182,2.0952756854616874,1,0,0,0
16894.0,61.5,2008.0,7.0,10.0,1,0,0,52.24451,20.91644,0.5109252970061589,6.265428734847583,1,0,0,0
40990.0,129.3,2015.0,9.0,9.0,1,1,1,52.2608094,20.9683115,1.1819781569330017,4.130841683082785,0,0,0,0
18496.0,248.7,2002.0,0.0,3.0,1,1,1,52.1822925,21.0329067,1.661439449523954,5.792768246333281,1,0,0,0
11893.0,84.08,1995.0,1.0,4.0,0,1,0,52.19056,21.06091,3.634768203123526,5.909218238220616,1,1,0,0
15742.0,57.11,2005.0,2.0,7.0,1,1,0,52.2679,20.9465,1.4942955444994273,5.711310734202875,1,0,0,0
12261.0,99.5,2000.0,3.0,3.0,0,1,0,52.266334569016,20.949674359214,1.4419097163417465,5.435433971871503,1,1,0,0
16579.0,38.0,1968.0,3.0,4.0,0,1,0,52.19758225,20.97445396,1.8579371494205212,4.363835107388449,1,0,0,0
17955.0,136.45,2016.0,1.0,4.0,1,1,1,52.18461105611394,21.03486059101564,1.8787076376558705,5.594063700195188,0,0,0,0
14260.0,56.1,2000.0,1.0,4.0,0,0,1,52.2315278,21.0840178,3.3062825295020573,5.309942036990102,0,0,0,0
21237.0,47.04,2015.0,0.0,6.0,0,0,0,52.25897,20.9763,1.109785586932256,3.6446931987305526,1,0,0,0
25679.0,77.3,1956.0,4.0,6.0,1,1,0,52.2227836,21.0223339,0.910815512457277,1.489133520363611,1,0,0,0
13767.0,30.0,2016.0,3.0,5.0,0,0,0,52.2032596,20.938595,3.8645533840960913,5.57967337465918,1,0,0,0
18684.0,41.48,2018.0,0.0,3.0,1,0,0,52.1515,21.0051,1.8712224347645663,8.920304670104619,1,0,0,0
16572.0,45.8,1964.0,3.0,4.0,0,1,0,52.24844,20.9826,1.40094430629259,2.450734408740644,1,0,0,0
15214.0,42.0,1971.0,9.0,10.0,1,1,0,52.270760790843816,20.94231780830382,1.4808364134081946,6.137422808469089,0,0,0,0
14648.0,40.62,1968.0,4.0,4.0,0,1,0,52.28986,20.93333,0.8141564209568836,8.141852501464168,1,0,0,0
15866.0,72.48,2013.0,1.0,2.0,1,1,1,52.2556890018156,20.913702379623416,1.7491696335579987,6.829071504201167,0,0,0,0
23571.0,70.0,1950.0,2.0,4.0,0,1,0,52.206095,21.0074296,0.4535587467032664,2.850923548906243,1,0,0,0
21667.0,102.0,2003.0,2.0,5.0,0,0,0,52.19393,20.98852,0.9812592250235416,4.368504585600267,1,0,0,0
17016.0,41.08,2021.0,0.0,7.0,0,0,0,52.20530713133223,20.87879723331297,4.582550139647375,9.152951103372462,0,0,0,0
11382.0,70.2,2004.0,0.0,1.0,0,0,0,52.202151,21.13815,8.199551313866305,9.581288948755674,1,0,1,0
14286.0,168.0,1995.0,2.0,3.0,1,1,1,52.1750141,21.0444328,1.773383295342209,6.82642255846836,0,0,1,0
22176.0,119.5,2016.0,4.0,4.0,1,0,1,52.1627893,21.0796523,2.953033547698396,9.160428071336318,0,0,0,0
15556.0,47.89,2004.0,4.0,7.0,1,0,0,52.21279,21.06384,3.645985777188715,4.463977363661338,1,0,0,0
19714.0,38.5,1969.0,0.0,10.0,0,0,0,52.19832,21.01715,1.056413665863177,3.7901267470674287,0,0,0,0
18491.0,43.21,1964.0,4.0,9.0,1,1,0,52.2472453,20.99042193,0.893774419353224,2.027963767784326,1,0,1,0
15968.0,46.28,2007.0,1.0,15.0,1,0,0,52.28030711422453,20.920358558227548,1.5662143137227422,7.950408625021863,0,0,0,0
21859.0,50.78,2021.0,3.0,4.0,1,1,0,52.15613,21.11163,4.220265308821301,11.06514938168356,0,0,0,0
14161.0,48.02,1970.0,8.0,15.0,1,0,0,52.235861757764816,20.99921066188813,0.4536092042017423,0.6550068798970818,1,1,1,0
11357.0,70.0,2006.0,2.0,3.0,0,1,0,52.3380633,20.9660222,6.131181909298377,12.134273639708088,1,0,0,0
14000.0,53.0,1989.0,1.0,3.0,0,1,0,52.24168,21.08406,2.894297695491211,5.426385975221123,0,0,1,0
10547.0,128.0,2021.0,1.0,2.0,0,1,0,52.17722347638509,21.15179414794924,7.77527680913345,11.63447192035325,1,0,0,0
17688.0,48.0,2015.0,2.0,4.0,1,1,0,52.1625,21.0702,2.388158102930952,8.852073190670476,1,0,0,0
15119.0,42.0,2005.0,3.0,4.0,1,1,0,52.29056,20.92917,1.083293694164935,8.377617287920385,1,0,1,0
14296.0,41.2,1978.0,3.0,5.0,1,1,0,52.23243,21.08007,3.0246164906867463,5.041606050034448,0,0,0,1
41463.0,41.0,2017.0,5.0,6.0,1,1,0,52.23268819938666,21.03892916340715,0.9721228035606938,2.2417515513325603,0,0,0,0
20758.0,66.0,2018.0,6.0,8.0,1,1,0,52.22223,20.93523,2.0001571385119337,4.93768859734698,1,0,0,0
21036.0,106.96,2022.0,2.0,4.0,1,1,1,52.2757433,20.965877415439,0.0952666343278102,5.607177965254152,1,0,0,1
28275.0,46.33,2023.0,6.0,7.0,1,1,0,52.1868005,21.052769,2.9409879738997877,5.923002818277505,1,0,0,0
17112.0,86.0,2020.0,0.0,8.0,1,1,0,52.23211,21.10823,4.772730607414748,6.958929729728808,1,0,0,0
17756.0,47.87,1958.0,3.0,4.0,0,1,0,52.2509,20.9873,1.0171502030742023,2.485634607865342,1,0,1,0
16264.0,52.2,1954.0,2.0,5.0,1,0,0,52.23434919,20.9676379,0.2041274258933018,2.63221059330269,1,0,0,0
14286.0,39.13,2023.0,1.0,4.0,1,1,0,52.3139629,20.972968,3.7835317151287335,9.41794848226099,1,0,0,1
13579.0,59.65,2021.0,0.0,4.0,1,0,0,52.32899,21.00768,4.187420020126053,10.81651419685378,1,0,0,0
18398.0,54.3,2013.0,3.0,7.0,1,1,0,52.17093120206922,21.011760349243165,0.334982149276551,6.770608849603715,1,0,0,0
24146.0,41.0,2022.0,1.0,5.0,1,1,0,52.22348,20.94404,1.8369982801829363,4.32173894994833,1,0,0,0
10414.0,59.0,1999.0,3.0,5.0,0,0,0,52.1858312,20.9588,3.198325662244575,6.033420926781348,1,0,1,0
17982.0,45.6,2018.0,0.0,3.0,1,0,0,52.1572118,21.0785942,2.547411878541705,9.64831712007651,0,0,0,0
19861.0,64.95,2016.0,3.0,6.0,1,1,0,52.18111,20.98955,1.2421313568766634,5.738802536799726,0,0,0,0
30000.0,40.0,1949.0,1.0,3.0,0,0,0,52.2498403,21.0132958,1.0928774261721834,2.074411512224969,1,0,0,0
13552.0,70.1,1990.0,6.0,10.0,1,1,0,52.2235985,21.1038189,4.91680150234549,6.719978973607966,1,0,0,0
20000.0,29.2,2012.0,3.0,7.0,1,1,0,52.2402,20.90155,0.9264427159125764,7.178346223075477,1,0,0,0
19367.0,49.0,2020.0,4.0,7.0,1,1,0,52.18788261850014,21.047770098114032,2.7773538653557126,5.64284107665704,1,0,0,0
17524.0,71.9,1978.0,3.0,3.0,0,1,0,52.21837195,21.006564643702,0.4905599945471237,1.4846514321848086,1,0,0,1
15000.0,63.6,2010.0,3.0,3.0,0,1,0,52.293,21.05597,0.4211643276003488,7.614018960481383,1,0,0,1
22452.0,155.89,2021.0,1.0,2.0,1,0,1,52.18453,21.04073,2.1793493239049404,5.754849954238763,1,0,0,1
21603.0,57.4,2010.0,1.0,4.0,1,1,0,52.15517,21.08156,2.4995218006206583,9.947099303891076,1,0,0,0
11500.0,86.5,2003.0,2.0,3.0,1,1,1,52.1940984,20.90512857,5.1476736911604855,8.048602685788584,1,0,0,0
13097.0,290.14,2003.0,0.0,3.0,0,1,1,52.20936,20.95731,2.766674085319735,4.147958481439561,1,0,0,0
18387.0,31.0,1976.0,1.0,10.0,1,0,0,52.1762408,21.0484964,2.080528489068218,6.8134887186015884,0,1,0,0
15000.0,54.0,1975.0,1.0,10.0,1,1,0,52.2921122,21.0477683,0.1514614703813507,7.290864625256858,0,1,0,0
17152.0,48.1,2005.0,1.0,4.0,0,1,0,52.2419112,20.9053732,0.6994499616484908,6.948691050885708,1,0,0,0
16648.0,54.0,1968.0,4.0,4.0,0,1,0,52.20370195345367,20.967448215036,2.235835125306035,4.076975775894931,0,0,0,0
19694.0,86.83,2017.0,2.0,4.0,1,1,0,52.1547875,21.07232935,2.087200462874781,9.674191915743505,1,0,0,0
20354.0,67.8,2019.0,3.0,4.0,1,1,0,52.16035,20.99479,1.9388975497215308,7.973016091347113,1,0,0,0
14745.0,52.9,1963.0,2.0,3.0,0,1,0,52.29518,20.94411,1.1515889222231237,8.219626890770755,1,0,0,0
